INCIDENT INFO,DESCRIPTION,START_DT,MODIFIED_DT,QUADRANT,Longitude,Latitude,location,Count
Beddington Boulevard at 4 Street NE,Two vehicle incident.,04/14/2017 07:32:01 PM,04/14/2017 07:39:41 PM,NE,-114.055542422681,51.1262441203219,"(51.126244120322, -114.055542422681)",1
Eastbound Stoney Trail at Metis Trail NE,Single vehicle incident.,02/19/2017 07:15:37 PM,02/19/2017 07:16:29 PM,NE,-113.974931319276,51.1757858885742,"(51.175785888574, -113.974931319276)",1
John Laurie Boulevard and Sarcee Trail NW,2 vehicle incident in the intersection.,02/14/2017 12:44:06 PM,02/14/2017 12:45:39 PM,NW,-114.166662728697,51.1207624956051,"(51.120762495605, -114.166662728697)",1
Northbound Deerfoot Trail at Douglasdale Boulevard SE,Single vehicle incident.,06/08/2017 02:23:25 PM,06/08/2017 02:24:51 PM,SE,-114.005303753851,50.9467413147404,"(50.94674131474, -114.005303753851)",1
Eastbound Glenmore Trail approaching Crowchild Trail SW,Two vehicle incident.,07/05/2017 08:15:09 AM,07/05/2017 08:17:51 AM,SW,-114.121071289426,51.0009971347515,"(51.000997134752, -114.121071289426)",1
Rundlehorn Drive and 22 Avenue NE,Single vehicle incident.,06/24/2017 10:10:53 PM,06/24/2017 10:12:00 PM,NW,-113.940931539945,51.0726033117371,"(51.072603311737, -113.940931539945)",1
Westbound Glenmore Trail at Ogden Road SE,Stalled vehicle.,06/09/2017 02:29:14 PM,06/09/2017 02:39:16 PM,SE,-113.998966127967,50.979584263212,"(50.979584263212, -113.998966127967)",1
Eastbound Glenmore Trail at 14 Street SW,Two vehicle incident.,06/24/2017 12:17:51 PM,06/24/2017 12:19:35 PM,SW,-114.101595818037,50.9963892678367,"(50.996389267837, -114.101595818037)",1
Country Hills Boulevard at Barlow Trail NE,Traffic signals are flashing red. Crews have been dispatched.,06/11/2017 04:39:51 PM,06/11/2017 04:42:34 PM,NE,-114.001891427216,51.1541944083071,"(51.154194408307, -114.001891427216)",1
69 Street at 14 Avenue SW,Two vehicle incident.,06/16/2017 04:12:44 PM,06/16/2017 04:14:03 PM,SW,-114.187576907297,51.045218463642,"(51.045218463642, -114.187576907297)",1
Westbound Glenmore Trail at 14 Street SW,Two vehicle incident.,08/01/2017 06:48:53 PM,08/01/2017 06:55:15 PM,SW,-114.101595818037,50.9963892678367,"(50.996389267837, -114.101595818037)",1
Westbound Stoney Trail at 52 Street SE,Two vehicle incident.,05/27/2017 12:27:31 PM,05/27/2017 12:33:30 PM,SE,-113.948965406033,50.9100939590457,"(50.910093959046, -113.948965406033)",1
17 Avenue at 33 Street SW,Traffic signals are flashing red.,05/21/2017 03:54:06 PM,05/21/2017 04:02:51 PM,SW,-114.135471758208,51.0378079487542,"(51.037807948754, -114.135471758208)",1
Elbow Drive at 58 Avenue SW,2 vehicle incident.,04/09/2017 02:21:32 PM,04/09/2017 02:25:50 PM,SW,-114.081776678446,51.0015273918156,"(51.001527391816, -114.081776678446)",1
Bowness Road at 45 Street NW,2 vehicle incident.,03/15/2017 04:29:31 PM,03/15/2017 04:53:05 PM,NW,-114.15893129069,51.0714366509711,"(51.071436650971, -114.15893129069)",1
1 Avenue and 9 Street NW,There is an incident involving a pedestrian.,07/02/2017 12:44:54 AM,07/02/2017 01:16:30 AM,NW,-114.082238796275,51.0543367889278,"(51.054336788928, -114.082238796275)",1
Southbound Deerfoot Trail south of Airport Trail NE,Single vehicle incident.,03/10/2017 02:46:57 PM,03/10/2017 02:53:47 PM,NE,-114.03837871099,51.1415863632458,"(51.141586363246, -114.03837871099)",1
36 Street at 16 Avenue NE,Two vehicle incident.,05/02/2017 09:20:34 PM,05/02/2017 09:21:51 PM,NE,-113.989219053116,51.0670856594428,"(51.067085659443, -113.989219053116)",1
16 Avenue and Bowfort Road NW,Two vehicle incident. Blocking two lanes,06/09/2017 08:43:20 AM,06/09/2017 09:16:15 AM,NW,-114.210885944529,51.0840713847465,"(51.084071384747, -114.210885944529)",1
Macleod Trail at 7 Avenue SE,Traffic signals are flashing red. Crews have been dispatched.,04/18/2017 11:27:00 AM,04/18/2017 11:29:14 AM,SE,-114.058042378514,51.0463749948592,"(51.046374994859, -114.058042378514)",1
Westbound Riverfront Avenue approaching 1 Street SE,Two vehicle incident. Blocking the WB lane.,06/11/2017 03:15:28 PM,06/11/2017 03:17:10 PM,SE,-114.060063106049,51.051168914935,"(51.051168914935, -114.060063106049)",1
Southbound Deerfoot Trail approaching Memorial Drive SE,Two vehicle incident.,06/28/2017 07:35:20 AM,06/28/2017 07:56:00 AM,SE,-114.019434255636,51.0488598764172,"(51.048859876417, -114.019434255636)",1
12 Avenue at 1 Street SE,There is an incident involving a pedestrian.,06/13/2017 11:09:57 PM,06/13/2017 11:10:45 PM,NW,-114.060865354694,51.0413575562084,"(51.041357556208, -114.060865354694)",1
Hamptons Boulevard at Country Hills Boulevard NW,Two vehicle incident. .,05/10/2017 08:33:55 PM,05/10/2017 08:39:47 PM,NW,-114.157094883953,51.1388371217717,"(51.138837121772, -114.157094883953)",1
Eastbound McKnight Boulevard approaching 68 Street NE,Two vehicle incident. Blocking the right lane.,06/05/2017 05:18:05 PM,06/05/2017 05:24:16 PM,NE,-113.937278593851,51.0961637010527,"(51.096163701053, -113.937278593851)",1
62 Avenue at Center Street SE,Two vehicle incident.,07/19/2017 04:02:23 PM,07/19/2017 04:04:05 PM,SE,-114.063819666563,50.996512469962,"(50.996512469962, -114.063819666563)",1
Northbound Stoney Trail at Glenmore Trail SE,Two vehicle incident.,07/28/2017 10:30:10 AM,07/28/2017 10:54:33 AM,SE,-113.9292702476,50.9796402585989,"(50.979640258599, -113.9292702476)",1
36 Street at 20 Avenue NE,2 vehicle incident,03/19/2017 09:00:20 AM,03/19/2017 09:16:28 AM,NE,-113.982267233409,51.0715217655362,"(51.071521765536, -113.982267233409)",1
Eastbound 16 Avenue at Deerfoot Trail NE,2 vehicle incident blocking the right lane.,03/15/2017 09:14:53 AM,03/15/2017 09:24:00 AM,NE,-114.028551292521,51.0673798693422,"(51.067379869342, -114.028551292521)",1
Southbound Barlow Trail at 50 Avenue SE,Stalled vehicle. . Blocking the right lane,04/21/2017 06:19:42 AM,04/21/2017 06:21:55 AM,SE,-114.00187681285,51.0087321875477,"(51.008732187548, -114.00187681285)",1
Eastbound McKnight Boulevard to Northbound Metis Trail NE,Single vehicle incident. Blocking the left lane,07/01/2017 04:24:54 PM,07/01/2017 04:27:32 PM,NE,-113.981399310781,51.096304539725,"(51.096304539725, -113.981399310781)",1
Beddington Trail at Berkshire Boulevard NW,Two vehicle incident. .,05/17/2017 09:13:06 PM,05/17/2017 09:18:56 PM,NW,-114.082039571474,51.1376169198166,"(51.137616919817, -114.082039571474)",1
Airport Road at Barlow Trail NE,Multi vehicle incident.,03/09/2017 09:47:40 PM,03/09/2017 09:53:57 PM,NE,-114.001641996661,51.1342142631658,"(51.134214263166, -114.001641996661)",1
Eastbound Memorial Drive at 19 Street NW,2 vehicle incident.,02/15/2017 12:51:18 PM,02/15/2017 12:52:30 PM,NW,-114.106125423731,51.0491480905953,"(51.049148090595, -114.106125423731)",1
Bannister Road at Midlake Boulevard SE,Two vehicle incident.,05/18/2017 06:51:10 AM,05/18/2017 06:52:16 AM,SE,-114.065318560584,50.9140285709207,"(50.914028570921, -114.065318560584)",1
Southbound Metis Trail between Country Hills Boulevard and Cityscape Boulevard NE,Two vehicle incident.,07/10/2017 05:33:07 PM,07/10/2017 05:36:47 PM,NE,-113.970246052502,51.1504007279984,"(51.150400727998, -113.970246052502)",1
Southbound Elbow Drive at 80 Ave SW,Multi-vehicle incident.,02/28/2017 05:35:16 PM,02/28/2017 05:51:47 PM,SW,-114.083143647472,50.9813991248732,"(50.981399124873, -114.083143647472)",1
36 Street at 5 Avenue NE,Two vehicle incident.,04/26/2017 12:54:01 PM,04/26/2017 12:55:33 PM,NE,-113.982350373128,51.0570153642161,"(51.057015364216, -113.982350373128)",1
9 Avenue at 1 Street SW,2 vehicle incident.,03/17/2017 03:56:41 PM,03/17/2017 04:17:44 PM,NE,-114.065569864458,51.0446804950509,"(51.044680495051, -114.065569864458)",1
4 Avenue at 9 Street SW,Two vehicle incident.,05/20/2017 01:52:55 AM,05/20/2017 01:53:59 AM,SW,-114.083472890212,51.0498986764639,"(51.049898676464, -114.083472890212)",1
Westbound Memorial Drive at Deerfoot Trail NE,Two vehicle incident.,04/23/2017 04:16:10 PM,04/23/2017 04:20:22 PM,NE,-114.019133128011,51.0535627199567,"(51.053562719957, -114.019133128011)",1
8 Avenue and 44 Street SE,". Traffic signals are blank, 8 Ave and 44 St SE, Crews have been dispatched.",04/21/2017 08:35:26 AM,04/21/2017 08:40:35 AM,SE,-113.969996503226,51.0451632218427,"(51.045163221843, -113.969996503226)",1
Westbound Glenmore Trail and 45 Street SW,Single vehicle incident.,07/25/2017 03:46:15 PM,07/25/2017 03:53:34 PM,SW,-114.153649525131,51.00887929944,"(51.00887929944, -114.153649525131)",1
Everglen Grove at Everglen Rise SW,Two vehicle incident.,06/01/2017 01:48:33 AM,06/01/2017 01:50:27 AM,SW,-114.124473725449,50.9082557881528,"(50.908255788153, -114.124473725449)",1
Aero Drive at 19 Street NE,2 vehicle incident.,03/10/2017 11:25:48 AM,03/10/2017 11:49:57 AM,NW,-114.013244938306,51.1375224138225,"(51.137522413823, -114.013244938306)",1
Barlow Trail at 72 Avenue SE,Two vehicle incident.,05/27/2017 01:45:31 PM,05/27/2017 01:46:38 PM,SE,-113.982736898357,50.9895739255189,"(50.989573925519, -113.982736898357)",1
Eastbound 17 Avenue at 61 Street SE,Two vehicle incident.,05/05/2017 07:38:33 PM,05/05/2017 07:40:20 PM,SE,-113.943349411742,51.0379184918486,"(51.037918491849, -113.943349411742)",1
Northbound Shaganappi Trail at Country Hills Boulevard NW,Stalled vehicle blocking the right lane.,03/20/2017 06:30:05 PM,03/20/2017 06:30:22 PM,NW,-114.126178816235,51.1420080609108,"(51.142008060911, -114.126178816235)",1
Sarcee Trail and Richmond Road SW,Multi-vehicle incident.,05/15/2017 11:49:37 PM,05/15/2017 11:54:35 PM,SW,-114.166911166039,51.0180695293347,"(51.018069529335, -114.166911166039)",1
20 Avenue at 12 Street NW,2 vehicle incident,03/22/2017 04:07:40 PM,03/22/2017 04:08:27 PM,NW,-114.089797717451,51.0705275336568,"(51.070527533657, -114.089797717451)",1
Southbound Crowchild Trail at 50 Avenue SW,2 vehicle incident in the right lane.,02/13/2017 06:18:30 PM,02/13/2017 06:19:52 PM,SW,-114.120158337838,51.0086677240943,"(51.008667724094, -114.120158337838)",1
Eastbound Stoney Trail at Chaparral Boulevard SE,2 vehicle incident.,03/09/2017 09:16:16 AM,03/09/2017 09:25:08 AM,SE,-114.025651493291,50.8889424507033,"(50.888942450703, -114.025651493291)",1
36 Street at 26 Avenue NE,Two vehicle incident.,06/18/2017 06:30:13 PM,06/18/2017 06:31:03 PM,NE,-113.982237819668,51.0779103718622,"(51.077910371862, -113.982237819668)",1
Centre Street at Tache Avenue N,Two vehicle incident.,06/24/2017 12:11:17 PM,06/24/2017 12:19:35 PM,NW,-114.062435928716,51.1080737855711,"(51.108073785571, -114.062435928716)",1
12 Street at 40 Avenue NE,Two vehicle incident.,06/06/2017 02:02:54 PM,06/06/2017 02:04:20 PM,NE,-114.031856898751,51.0887113503926,"(51.088711350393, -114.031856898751)",1
Eastbound Glenmore Trail at Centre Street SE,Stalled vehicle. Blocking the middle lane.,06/12/2017 04:09:49 PM,06/12/2017 04:14:54 PM,SE,-114.063824363294,50.993912973703,"(50.993912973703, -114.063824363294)",1
Northbound Macleod Trail at 86 Avenue SE,Multi-vehicle incident. Blocking 2 left lanes.,07/06/2017 10:29:15 AM,07/06/2017 10:40:25 AM,SE,-114.071692939683,50.9759071805882,"(50.975907180588, -114.071692939683)",1
50 Avenue at Stanley Road SW,Two vehicle incident.,05/17/2017 12:59:56 PM,05/17/2017 01:01:22 PM,SW,-114.069281038631,51.0087187655334,"(51.008718765533, -114.069281038631)",1
Eastbound Glenmore Trail and Blackfoot Trail SE,Two vehicle incident. Blocking the right lane.,06/29/2017 02:47:54 PM,06/29/2017 03:24:22 PM,SE,-114.056911752152,50.9939810922884,"(50.993981092288, -114.056911752152)",1
24 Street at Woodview Drive SW,Two vehicle incident.,05/10/2017 06:06:42 PM,05/10/2017 06:08:14 PM,SW,-114.11848615849,50.9412980954661,"(50.941298095466, -114.11848615849)",1
Ogden Road at 78 Avenue SE,Two vehicle incident.,06/01/2017 12:49:20 AM,06/01/2017 12:50:22 AM,SE,-113.998779195133,50.9832204682622,"(50.983220468262, -113.998779195133)",1
Northbound Barlow Trail at 7 Avenue NE,Two vehicle incident. Blocking the right lane.,07/05/2017 03:14:44 PM,07/05/2017 03:40:30 PM,NW,-114.001794664087,51.058567048803,"(51.058567048803, -114.001794664087)",1
McKenzie Lake Boulevard at Deerfoot Trail SE,Two vehicle incident.,04/28/2017 04:14:29 PM,04/28/2017 04:25:23 PM,SE,-113.978565497529,50.9165191726756,"(50.916519172676, -113.978565497529)",1
Southbound Crowchild Trail at Glenmore Trail SW,Two vehicle incident.,06/10/2017 02:56:29 PM,06/10/2017 02:58:21 PM,SW,-114.117995347208,51.0003361147811,"(51.000336114781, -114.117995347208)",1
24 Avenue and University Drive NW,Single vehicle incident.,04/08/2017 04:36:11 AM,04/08/2017 04:37:52 AM,NW,-114.12959625241,51.0744466426864,"(51.074446642686, -114.12959625241)",1
26 Avenue at 11 Street SE,2 vehicle incident.,03/02/2017 09:28:13 AM,03/02/2017 09:29:14 AM,SE,-114.037243814177,51.0305625137823,"(51.030562513782, -114.037243814177)",1
Eastbound Crowchild Trail at 16 Avenue NW,Two vehicle incident.,05/17/2017 09:10:28 AM,05/17/2017 09:12:22 AM,NW,-114.119142157127,51.0670854936288,"(51.067085493629, -114.119142157127)",1
Southbound Falconridge Boulevard at McKnight Boulevard NE,Single vehicle incident. Blocking the right lane,05/06/2017 06:20:41 AM,05/06/2017 06:23:13 AM,NW,-113.960914255153,51.0961502581998,"(51.0961502582, -113.960914255153)",1
25 Avenue at Macleod Trail SE,. LRT Gates are malfunctioning.,05/04/2017 08:36:20 AM,05/04/2017 08:47:46 AM,SE,-114.05980730065,51.0305088254409,"(51.030508825441, -114.05980730065)",1
Southbound Stoney Trail at Country Hills Boulevard NE,Single vehicle incident.,04/24/2017 01:46:35 PM,04/24/2017 01:48:00 PM,NW,-113.928899564551,51.1543479324076,"(51.154347932408, -113.928899564551)",1
Eastbound Anderson Road at 14 Street SW,Two vehicle incident. Blocking the left lane.,01/11/2018 10:50:35 PM,01/11/2018 10:52:24 PM,NW,-114.09468261538,50.9505934285713,"(50.950593428571, -114.09468261538)",1
58 Avenue and Elbow Drive SW,Two vehicle incident.,07/13/2017 04:27:26 PM,07/13/2017 04:29:13 PM,SW,-114.081776678446,51.0015273918156,"(51.001527391816, -114.081776678446)",1
47 Street at 17 Avenue SE,2 vehicle incident.,03/27/2017 05:07:25 PM,03/27/2017 05:08:28 PM,SE,-113.965756054104,51.0378293964716,"(51.037829396472, -113.965756054104)",1
10 Avenue at 19 Street SW,Two vehicle incident.,05/12/2017 05:27:11 PM,05/12/2017 05:41:19 PM,SW,-114.106557378685,51.0443442134744,"(51.044344213474, -114.106557378685)",1
Southbound Stoney Trail south of 16 Avenue NE,. Single vehicle incident blocking the right lane,05/01/2017 06:27:58 PM,05/01/2017 06:41:37 PM,NE,-113.929731671065,51.0670302472081,"(51.067030247208, -113.929731671065)",1
Southbound Crowchild Trail approaching Bow Trail SW,Two vehicle incident. Blocking the right lane.,06/03/2017 08:14:53 PM,06/03/2017 08:19:08 PM,SW,-114.115033311174,51.0423506150612,"(51.042350615061, -114.115033311174)",1
24 Street at Palliser Drive SW,Signal lights are flashing red crews have been dispatched.,03/10/2017 10:25:44 AM,03/10/2017 10:55:56 AM,SW,-114.118023593589,50.9694579994926,"(50.969457999493, -114.118023593589)",1
Westbound Airport Trail approaching Deerfoot Trail NE,2 vehicle incident.,03/02/2017 08:58:29 AM,03/02/2017 08:59:58 AM,NE,-114.03837871099,51.1415863632458,"(51.141586363246, -114.03837871099)",1
Southbound 36 Street at 16 Avenue SE,Two vehicle incident.,07/21/2017 11:15:45 AM,07/21/2017 11:16:27 AM,SE,-113.981650963132,51.0393953900949,"(51.039395390095, -113.981650963132)",1
26 Avenue at 11 Street SE,Traffic signals are flashing red. Crews have been dispatched,07/06/2017 10:20:01 PM,07/06/2017 10:21:18 PM,SE,-114.037243814177,51.0305625137823,"(51.030562513782, -114.037243814177)",1
Southbound Edmonton Trail at 15 Avenue NE,Single vehicle incident.,02/14/2017 05:56:47 PM,02/14/2017 06:20:46 PM,NE,-114.056204755458,51.0659893861571,"(51.065989386157, -114.056204755458)",1
Cranberry Road at Cranston Drive SE,Single vehicle incident.,06/15/2017 06:48:19 PM,06/15/2017 06:49:33 PM,SE,-113.976700498754,50.8826267642144,"(50.882626764214, -113.976700498754)",1
Southbound Crowchild  Trail at Northland Drive NW,2 vehicle incident,04/07/2017 02:23:40 PM,04/07/2017 02:39:02 PM,NW,-114.142758725787,51.0933329181553,"(51.093332918155, -114.142758725787)",1
Eastbound Glenmore Trail at 52 Street SE,Two vehicle incident.,07/11/2017 09:40:48 PM,07/11/2017 09:43:27 PM,SE,-113.961937084303,50.9796424341637,"(50.979642434164, -113.961937084303)",1
4 Street at 54 Avenue NW,Two vehicle incident.,04/20/2017 03:35:44 PM,04/20/2017 03:52:30 PM,NW,-114.071485523488,51.1011318362173,"(51.101131836217, -114.071485523488)",1
Westbound 16 Avenue approaching 36 Avenue NE,Two vehicle incident.,06/15/2017 08:39:05 AM,06/15/2017 08:44:16 AM,NE,-113.969458772281,51.0669995516224,"(51.066999551622, -113.969458772281)",1
John Laurie Boulevard at Nose Hill Drive NW,2 vehicle incident.,02/11/2017 01:00:15 PM,02/11/2017 01:23:35 PM,NW,-114.194895145176,51.1274203463215,"(51.127420346322, -114.194895145176)",1
Southbound Blackfoot Trail at Highfield Road SE,2 vehicle incident in the right lane.,02/28/2017 04:35:11 PM,02/28/2017 04:51:16 PM,SE,-114.048383976787,51.0203127990757,"(51.020312799076, -114.048383976787)",1
On the ramp from Westbound Crowchild Trail to Northbound Sarcee Trail NW,Multi vehicle incident.,03/01/2017 03:24:11 PM,03/01/2017 03:43:48 PM,NW,-114.180187910402,51.1120374186826,"(51.112037418683, -114.180187910402)",1
Peigan Trail exit to Southbound Deerfoot Trail SE,2 vehicle incident,02/25/2017 10:25:38 AM,02/25/2017 10:27:26 AM,SE,-114.005256240554,51.01500137989,"(51.01500137989, -114.005256240554)",1
Southport Road at Southport Way SW,2 vehicle incident,02/18/2017 10:21:32 AM,02/18/2017 10:22:58 AM,SW,-114.073056821065,50.9577659767365,"(50.957765976737, -114.073056821065)",1
Eastbound 16 Avenue at Shaganappi Trail NW,Two vehicle incident.,06/02/2017 06:41:24 PM,06/02/2017 06:43:45 PM,NW,-114.148633390601,51.0660671638918,"(51.066067163892, -114.148633390601)",1
Westbound Glenmore Trail at 37 Street SW,Multi-vehicle incident.,07/28/2017 06:19:19 PM,07/28/2017 06:22:53 PM,SW,-114.146020482404,51.0088568988086,"(51.008856898809, -114.146020482404)",1
Northbound Deerfoot Trail approaching Memorial Drive SE,Two vehicle incident.,04/24/2017 06:01:28 AM,04/24/2017 06:07:26 AM,SE,-114.019434255636,51.0488598764172,"(51.048859876417, -114.019434255636)",1
Elbow Drive and Glenmore Trail SW,2 vehicle incident on the ramp from Elbow Drive to westbound Glenmore Trail.,03/16/2017 04:20:49 PM,03/16/2017 04:22:22 PM,SW,-114.083916014515,50.9946277261426,"(50.994627726143, -114.083916014515)",1
16 Avenue and 44 Street SE,Two vehicle incident.,07/02/2017 04:05:21 PM,07/02/2017 04:06:05 PM,SE,-113.970012207609,51.0393930732211,"(51.039393073221, -113.970012207609)",1
Westbound Glenmore Trail at Crowchild Trail SW,2 vehicle incident on the ramp.,04/05/2017 10:21:15 AM,04/05/2017 10:24:35 AM,SW,-114.121071289426,51.0009971347515,"(51.000997134752, -114.121071289426)",1
Northbound 36 Street at Country Hills Boulevard NE,Single vehicle incident.,05/22/2017 07:06:36 PM,05/22/2017 07:08:50 PM,NW,-113.981723944242,51.1542598782656,"(51.154259878266, -113.981723944242)",1
Southbound Macleod Trail at 55 Avenue SW,Multi-vehicle incident.,05/03/2017 03:45:33 PM,05/03/2017 03:51:24 PM,SW,-114.070645203059,51.0040624042286,"(51.004062404229, -114.070645203059)",1
